ts            src                des             seq      ack      check(win)      direction         
108.076872      41.177.26.193      244.3.160.248      385441      1803      64240      41.177.26.193->244.3.160.248      
108.085259      41.177.26.193      244.3.160.248      386384      1804      64240      41.177.26.193->244.3.160.248      
108.085344      41.177.26.193      244.3.160.248      386384      1804      64240      41.177.26.193->244.3.160.248      
135.583798      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
135.584794      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
135.584799      41.177.26.193      244.3.160.248      1      1901      62340      41.177.26.193->244.3.160.248      
135.586156      41.177.26.193      244.3.160.248      1      1901      64240      41.177.26.193->244.3.160.248      
136.925654      41.177.26.193      244.3.160.248      1      1901      64240      41.177.26.193->244.3.160.248      
136.925679      41.177.26.193      244.3.160.248      1461      1901      64240      41.177.26.193->244.3.160.248      
136.925684      41.177.26.193      244.3.160.248      2921      1901      64240      41.177.26.193->244.3.160.248      
136.926792      41.177.26.193      244.3.160.248      3823      1902      64240      41.177.26.193->244.3.160.248      
136.926863      41.177.26.193      244.3.160.248      3823      1902      64240      41.177.26.193->244.3.160.248      
136.968892      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
136.969110      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
136.969562      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
136.970083      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
136.970112      41.177.26.193      244.3.160.248      1      1698      64240      41.177.26.193->244.3.160.248      
136.970337      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
136.970366      41.177.26.193      244.3.160.248      1      1696      64240      41.177.26.193->244.3.160.248      
136.970562      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
136.970566      41.177.26.193      244.3.160.248      1      1695      62546      41.177.26.193->244.3.160.248      
136.970665      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
136.970670      41.177.26.193      244.3.160.248      1      1695      64240      41.177.26.193->244.3.160.248      
136.971523      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
136.971531      41.177.26.193      244.3.160.248      1      1695      62546      41.177.26.193->244.3.160.248      
136.973283      41.177.26.193      244.3.160.248      1      1698      64240      41.177.26.193->244.3.160.248      
136.973426      41.177.26.193      244.3.160.248      238      1698      64240      41.177.26.193->244.3.160.248      
136.973448      41.177.26.193      244.3.160.248      1698      1698      64240      41.177.26.193->244.3.160.248      
136.973452      41.177.26.193      244.3.160.248      1      1696      64240      41.177.26.193->244.3.160.248      
136.973554      41.177.26.193      244.3.160.248      221      1696      64240      41.177.26.193->244.3.160.248      
136.973583      41.177.26.193      244.3.160.248      1681      1696      64240      41.177.26.193->244.3.160.248      
136.973763      41.177.26.193      244.3.160.248      3158      1698      64240      41.177.26.193->244.3.160.248      
136.973783      41.177.26.193      244.3.160.248      4618      1698      64240      41.177.26.193->244.3.160.248      
136.974057      41.177.26.193      244.3.160.248      6078      1698      64240      41.177.26.193->244.3.160.248      
136.974094      41.177.26.193      244.3.160.248      7538      1698      64240      41.177.26.193->244.3.160.248      
136.974099      41.177.26.193      244.3.160.248      1      1695      64240      41.177.26.193->244.3.160.248      
136.974103      41.177.26.193      244.3.160.248      219      1695      64240      41.177.26.193->244.3.160.248      
136.974379      41.177.26.193      244.3.160.248      3141      1696      64240      41.177.26.193->244.3.160.248      
136.974384      41.177.26.193      244.3.160.248      4601      1696      64240      41.177.26.193->244.3.160.248      
136.974813      41.177.26.193      244.3.160.248      8998      1698      64240      41.177.26.193->244.3.160.248      
136.974840      41.177.26.193      244.3.160.248      10458      1698      64240      41.177.26.193->244.3.160.248      
136.974861      41.177.26.193      244.3.160.248      11918      1698      64240      41.177.26.193->244.3.160.248      
136.975077      41.177.26.193      244.3.160.248      13378      1698      64240      41.177.26.193->244.3.160.248      
136.975097      41.177.26.193      244.3.160.248      14838      1698      64240      41.177.26.193->244.3.160.248      
136.975128      41.177.26.193      244.3.160.248      16298      1698      64240      41.177.26.193->244.3.160.248      
136.975848      41.177.26.193      244.3.160.248      5484      1697      64240      41.177.26.193->244.3.160.248      
136.975902      41.177.26.193      244.3.160.248      5484      1697      64240      41.177.26.193->244.3.160.248      
136.976205      41.177.26.193      244.3.160.248      1      1695      64240      41.177.26.193->244.3.160.248      
136.976447      41.177.26.193      244.3.160.248      17758      1698      64240      41.177.26.193->244.3.160.248      
136.976498      41.177.26.193      244.3.160.248      19218      1698      64240      41.177.26.193->244.3.160.248      
136.976527      41.177.26.193      244.3.160.248      20678      1698      64240      41.177.26.193->244.3.160.248      
136.976555      41.177.26.193      244.3.160.248      22138      1698      64240      41.177.26.193->244.3.160.248      
136.976594      41.177.26.193      244.3.160.248      23598      1698      64240      41.177.26.193->244.3.160.248      
136.976615      41.177.26.193      244.3.160.248      25058      1698      64240      41.177.26.193->244.3.160.248      
136.976836      41.177.26.193      244.3.160.248      26518      1698      64240      41.177.26.193->244.3.160.248      
136.976865      41.177.26.193      244.3.160.248      27978      1698      64240      41.177.26.193->244.3.160.248      
136.976885      41.177.26.193      244.3.160.248      29438      1698      64240      41.177.26.193->244.3.160.248      
136.977539      41.177.26.193      244.3.160.248      1208      1696      64240      41.177.26.193->244.3.160.248      
136.977723      41.177.26.193      244.3.160.248      30898      1698      64240      41.177.26.193->244.3.160.248      
136.977744      41.177.26.193      244.3.160.248      32358      1698      64240      41.177.26.193->244.3.160.248      
136.977785      41.177.26.193      244.3.160.248      33818      1698      64240      41.177.26.193->244.3.160.248      
136.977790      41.177.26.193      244.3.160.248      1208      1696      64240      41.177.26.193->244.3.160.248      
136.977805      41.177.26.193      244.3.160.248      35278      1698      64240      41.177.26.193->244.3.160.248      
136.977840      41.177.26.193      244.3.160.248      36738      1698      64240      41.177.26.193->244.3.160.248      
136.977867      41.177.26.193      244.3.160.248      38198      1698      64240      41.177.26.193->244.3.160.248      
136.977891      41.177.26.193      244.3.160.248      39658      1698      64240      41.177.26.193->244.3.160.248      
136.977916      41.177.26.193      244.3.160.248      41118      1698      64240      41.177.26.193->244.3.160.248      
136.977936      41.177.26.193      244.3.160.248      42578      1698      64240      41.177.26.193->244.3.160.248      
136.979223      41.177.26.193      244.3.160.248      44038      1698      64240      41.177.26.193->244.3.160.248      
136.979247      41.177.26.193      244.3.160.248      45498      1698      64240      41.177.26.193->244.3.160.248      
136.979268      41.177.26.193      244.3.160.248      46958      1698      64240      41.177.26.193->244.3.160.248      
136.979303      41.177.26.193      244.3.160.248      48418      1698      64240      41.177.26.193->244.3.160.248      
136.979339      41.177.26.193      244.3.160.248      49878      1698      64240      41.177.26.193->244.3.160.248      
136.979370      41.177.26.193      244.3.160.248      51338      1698      64240      41.177.26.193->244.3.160.248      
136.979402      41.177.26.193      244.3.160.248      52798      1698      64240      41.177.26.193->244.3.160.248      
